seats,is_trial,tenure_days,total_subscriptions,active_subscriptions,churned_subscriptions,total_mrr,avg_mrr,max_mrr,total_arr,num_upgrades,num_downgrades,num_trials,has_auto_renew,pct_annual_billing,subscription_duration_avg,sub_churn_ratio,ever_upgraded,ever_downgraded,net_plan_movement,total_usage_events,total_usage_count,avg_usage_count,total_usage_duration_secs,avg_usage_duration_secs,total_error_count,avg_error_count,unique_features_used,beta_feature_usage_count,usage_days,days_since_last_usage,error_rate,feature_breadth_ratio,usage_density,total_tickets,avg_resolution_hours,max_resolution_hours,avg_first_response_mins,avg_satisfaction_score,min_satisfaction_score,num_escalated,num_urgent_tickets,num_high_tickets,pct_urgent,escalation_rate,has_low_satisfaction,critical_ticket_count,churn_event_count,total_refund_usd,avg_refund_usd,had_preceding_upgrade,had_preceding_downgrade,is_reactivation,days_since_last_churn,plan_tier_encoded,latest_plan_tier_encoded,tenure_bucket_encoded,seats_bucket_encoded,recency_bucket_encoded,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,main_churn_reason_budget,main_churn_reason_competitor,main_churn_reason_features,main_churn_reason_none,main_churn_reason_pricing,main_churn_reason_support,main_churn_reason_unknown,target
4,1,325,14,12,2,28328,2023.4285714285713,11343,339936,0,0,3,1,0.6428571428571429,221.5,0.14285714285714285,0,0,0,61,583,9.557377049180328,165997,2721.2622950819673,33,0.5409836065573771,32,5,60,1,0.5409836065573771,0.8,1.0166666666666666,4.0,49.25,66.0,56.75,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
17,0,411,10,9,1,11390,1139.0,3383,136680,1,0,0,1,0.5,227.5,0.1,1,0,1,47,487,10.361702127659575,160804,3421.3617021276596,26,0.5531914893617021,28,5,44,10,0.5531914893617021,0.7,1.0681818181818181,4.0,30.0,59.0,102.25,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,168.73,84.365,False,False,False,192.0,2,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
34,0,76,3,3,0,8058,2686.0,6766,96696,0,0,0,1,0.3333333333333333,19.333333333333332,0.0,0,0,0,18,208,11.555555555555555,59894,3327.4444444444443,9,0.5,18,1,18,137,0.5,0.45,1.0,8.0,33.875,65.0,120.875,4.2,3.0,0.0,3.0,2.0,0.375,0.0,0.0,5.0,1.0,0.0,0.0,True,False,False,28.0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
9,0,399,14,13,1,38191,2727.9285714285716,20497,458292,3,0,1,1,0.42857142857142855,237.57142857142858,0.07142857142857142,1,0,3,63,627,9.952380952380953,189235,3003.7301587301586,29,0.4603174603174603,36,6,61,2,0.4603174603174603,0.9,1.0327868852459017,4.0,40.0,62.0,63.25,4.666666666666667,4.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,99.94,99.94,True,False,False,297.0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,0,25,9,8,1,13594,1510.4444444444443,3781,163128,1,0,0,1,0.5555555555555556,14.333333333333334,0.1111111111111111,1,0,1,56,527,9.410714285714286,158149,2824.089285714286,28,0.5,31,4,56,6,0.5,0.775,1.0,4.0,28.0,50.0,122.25,4.666666666666667,4.0,0.0,1.0,1.0,0.25,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11,0,285,9,8,1,18168,2018.6666666666667,5771,218016,1,0,0,1,0.3333333333333333,176.66666666666666,0.1111111111111111,1,0,1,46,447,9.717391304347826,110514,2402.478260869565,40,0.8695652173913043,29,5,45,4,0.8695652173913043,0.725,1.0222222222222221,4.0,36.75,69.0,90.5,4.666666666666667,4.0,0.0,2.0,1.0,0.5,0.0,0.0,3.0,2.0,78.87,39.435,False,False,False,109.0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
28,1,414,10,10,0,33506,3350.6,9751,402072,3,0,1,1,0.6,202.0,0.0,1,0,3,51,514,10.07843137254902,143734,2818.3137254901962,27,0.5294117647058824,32,2,49,18,0.5294117647058824,0.8,1.0408163265306123,4.0,31.75,66.0,106.25,4.0,4.0,0.0,2.0,2.0,0.5,0.0,0.0,4.0,1.0,21.17,21.17,False,False,False,364.0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
13,0,209,15,13,2,20039,1335.9333333333334,3781,240468,0,1,3,1,0.3333333333333333,90.0,0.13333333333333333,0,1,-1,86,857,9.965116279069768,277347,3224.9651162790697,64,0.7441860465116279,37,7,83,23,0.7441860465116279,0.925,1.036144578313253,7.0,17.714285714285715,47.0,58.57142857142857,4.5,4.0,1.0,1.0,2.0,0.14285714285714285,0.14285714285714285,0.0,3.0,1.0,0.0,0.0,False,False,False,151.0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11,1,372,8,6,2,30546,3818.25,16716,366552,0,0,1,1,0.625,167.875,0.25,0,0,0,38,410,10.789473684210526,147068,3870.2105263157896,18,0.47368421052631576,25,4,35,7,0.47368421052631576,0.625,1.0857142857142856,5.0,41.4,69.0,87.8,4.0,4.0,0.0,1.0,3.0,0.2,0.0,0.0,4.0,2.0,0.0,0.0,False,False,False,16.0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
15,0,529,15,14,1,17493,1166.2,3184,209916,2,0,2,1,0.6,238.4,0.06666666666666667,1,0,2,76,833,10.960526315789474,243699,3206.565789473684,26,0.34210526315789475,35,8,72,6,0.34210526315789475,0.875,1.0555555555555556,2.0,27.0,52.0,100.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,266.0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0,88,11,9,2,6252,568.3636363636364,1194,75024,0,0,0,1,0.5454545454545454,34.36363636363637,0.18181818181818182,0,0,0,55,531,9.654545454545454,166970,3035.818181818182,39,0.7090909090909091,33,5,52,26,0.7090909090909091,0.825,1.0576923076923077,7.0,28.857142857142858,57.0,102.85714285714286,3.0,3.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14,0,272,6,5,1,11852,1975.3333333333333,2786,142224,3,0,0,1,0.16666666666666666,135.16666666666666,0.16666666666666666,1,0,3,15,143,9.533333333333333,43699,2913.266666666667,13,0.8666666666666667,13,3,15,73,0.8666666666666667,0.325,1.0,3.0,41.333333333333336,53.0,79.33333333333333,3.0,3.0,0.0,1.0,2.0,0.3333333333333333,0.0,0.0,3.0,1.0,0.0,0.0,False,False,False,241.0,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,89,11,9,2,24907,2264.2727272727275,7960,298884,3,0,0,1,0.36363636363636365,33.18181818181818,0.18181818181818182,1,0,3,59,565,9.576271186440678,172626,2925.864406779661,26,0.4406779661016949,28,6,55,15,0.4406779661016949,0.7,1.0727272727272728,5.0,21.8,51.0,66.2,4.0,4.0,1.0,2.0,0.0,0.4,0.2,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
17,0,279,12,11,1,30524,2543.6666666666665,9950,366288,0,0,2,1,0.6666666666666666,190.83333333333334,0.08333333333333333,0,0,0,66,644,9.757575757575758,189514,2871.4242424242425,40,0.6060606060606061,35,7,62,2,0.6060606060606061,0.875,1.064516129032258,7.0,25.571428571428573,43.0,62.285714285714285,3.6,3.0,1.0,4.0,1.0,0.5714285714285714,0.14285714285714285,0.0,5.0,0.0,0.0,0.0,False,False,False,0.0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,0,371,8,8,0,12747,1593.375,4378,152964,0,1,1,1,0.5,194.75,0.0,0,1,-1,48,500,10.416666666666666,137958,2874.125,32,0.6666666666666666,31,6,47,8,0.6666666666666666,0.775,1.0212765957446808,9.0,35.666666666666664,59.0,83.44444444444444,3.8,3.0,0.0,3.0,3.0,0.3333333333333333,0.0,0.0,6.0,2.0,0.0,0.0,False,False,False,83.0,1,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,693,9,9,0,11902,1322.4444444444443,2985,142824,1,0,0,1,0.6666666666666666,250.66666666666666,0.0,1,0,1,32,337,10.53125,87045,2720.15625,13,0.40625,24,6,32,20,0.40625,0.6,1.0,4.0,27.5,59.0,101.25,4.0,3.0,0.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
41,0,71,10,10,0,35424,3542.4,8159,425088,1,0,4,1,0.7,27.5,0.0,1,0,1,43,439,10.209302325581396,133397,3102.2558139534885,21,0.4883720930232558,26,5,43,9,0.4883720930232558,0.65,1.0,3.0,57.0,62.0,172.33333333333334,4.0,4.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,0,258,7,6,1,11825,1689.2857142857142,4179,141900,3,0,1,1,0.2857142857142857,170.71428571428572,0.14285714285714285,1,0,3,45,401,8.911111111111111,122954,2732.311111111111,26,0.5777777777777777,29,5,45,3,0.5777777777777777,0.725,1.0,7.0,26.714285714285715,49.0,96.28571428571429,4.333333333333333,3.0,0.0,2.0,2.0,0.2857142857142857,0.0,0.0,4.0,1.0,101.23,101.23,False,False,False,53.0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10,0,146,6,6,0,10312,1718.6666666666667,3184,123744,1,0,0,1,0.5,98.16666666666667,0.0,1,0,1,32,347,10.84375,104442,3263.8125,21,0.65625,20,5,29,26,0.65625,0.5,1.103448275862069,1.0,25.0,25.0,115.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,577,9,9,0,5142,571.3333333333334,1421,61704,1,0,1,1,0.5555555555555556,215.22222222222223,0.0,1,0,1,45,444,9.866666666666667,142589,3168.6444444444446,19,0.4222222222222222,26,5,43,15,0.4222222222222222,0.65,1.0465116279069768,3.0,34.666666666666664,43.0,79.33333333333333,5.0,5.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,645,8,5,3,3222,402.75,1349,38664,0,0,0,1,0.375,158.375,0.375,0,0,0,38,380,10.0,93251,2453.9736842105262,16,0.42105263157894735,28,2,37,24,0.42105263157894735,0.7,1.027027027027027,3.0,28.666666666666668,43.0,92.0,3.0,3.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.0,242.55,80.85000000000001,True,False,True,122.0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,0,7,5,5,0,11003,2200.6,9950,132036,0,0,1,1,0.8,4.0,0.0,0,0,0,25,268,10.72,65581,2623.24,16,0.64,20,4,23,37,0.64,0.5,1.0869565217391304,5.0,34.2,67.0,113.6,3.6,3.0,0.0,1.0,0.0,0.2,0.0,0.0,1.0,2.0,0.0,0.0,True,False,False,5.0,2,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
25,0,107,12,11,1,18147,1512.25,4975,217764,1,0,0,1,0.4166666666666667,41.833333333333336,0.08333333333333333,1,0,1,65,663,10.2,188047,2893.0307692307692,38,0.5846153846153846,31,4,60,14,0.5846153846153846,0.775,1.0833333333333333,1.0,68.0,68.0,117.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,False,90.0,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
12,0,313,11,10,1,13107,1191.5454545454545,3087,157284,1,1,2,1,0.5454545454545454,158.63636363636363,0.09090909090909091,1,1,0,42,420,10.0,122432,2915.0476190476193,14,0.3333333333333333,25,5,42,23,0.3333333333333333,0.625,1.0,2.0,53.0,68.0,109.5,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,False,False,False,42.0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,0,69,5,4,1,13028,2605.6,5174,156336,0,0,0,1,0.4,26.6,0.2,0,0,0,19,189,9.947368421052632,65006,3421.3684210526317,6,0.3157894736842105,15,1,19,14,0.3157894736842105,0.375,1.0,3.0,34.333333333333336,48.0,60.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,178.84,89.42,False,False,False,41.0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,0,37,10,10,0,16351,1635.1,5572,196212,2,0,1,1,0.5,24.6,0.0,1,0,2,45,465,10.333333333333334,128809,2862.4222222222224,32,0.7111111111111111,29,3,44,11,0.7111111111111111,0.725,1.0227272727272727,4.0,34.5,70.0,81.75,4.0,4.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
13,0,390,12,12,0,29320,2443.3333333333335,15522,351840,2,0,1,1,0.3333333333333333,156.5,0.0,1,0,2,54,551,10.203703703703704,170966,3166.037037037037,26,0.48148148148148145,32,5,54,22,0.48148148148148145,0.8,1.0,2.0,44.5,60.0,139.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,False,128.0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
29,1,414,13,11,2,18132,1394.7692307692307,5771,217584,2,0,1,1,0.46153846153846156,218.30769230769232,0.15384615384615385,1,0,2,69,660,9.565217391304348,190076,2754.7246376811595,30,0.43478260869565216,33,11,67,6,0.43478260869565216,0.825,1.0298507462686568,7.0,52.57142857142857,71.0,89.42857142857143,3.6666666666666665,3.0,1.0,3.0,2.0,0.42857142857142855,0.14285714285714285,0.0,5.0,0.0,0.0,0.0,False,False,False,0.0,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
26,0,159,9,7,2,15181,1686.7777777777778,5572,182172,3,0,3,1,0.1111111111111111,77.11111111111111,0.2222222222222222,1,0,3,37,363,9.81081081081081,111108,3002.9189189189187,26,0.7027027027027027,26,3,37,2,0.7027027027027027,0.65,1.0,5.0,27.0,64.0,59.2,4.0,3.0,0.0,3.0,2.0,0.6,0.0,0.0,5.0,1.0,0.0,0.0,True,False,False,142.0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,0,45,4,4,0,15081,3770.25,8771,180972,1,0,0,1,0.75,32.25,0.0,1,0,1,20,211,10.55,62349,3117.45,16,0.8,17,3,20,33,0.8,0.425,1.0,4.0,45.75,68.0,55.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,False,False,False,23.0,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
32,0,361,12,12,0,32574,2714.5,6368,390888,2,1,2,1,0.4166666666666667,202.58333333333334,0.0,1,1,1,62,612,9.870967741935484,176628,2848.8387096774195,36,0.5806451612903226,33,10,59,3,0.5806451612903226,0.825,1.0508474576271187,3.0,41.0,50.0,91.0,3.5,3.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,286.0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
17,0,382,12,11,1,42999,3583.25,14925,515988,2,0,1,1,0.5,233.5,0.08333333333333333,1,0,2,68,631,9.279411764705882,181302,2666.205882352941,34,0.5,32,5,67,3,0.5,0.8,1.0149253731343284,6.0,41.666666666666664,56.0,88.83333333333333,4.0,3.0,0.0,2.0,1.0,0.3333333333333333,0.0,0.0,3.0,1.0,68.99,68.99,False,False,False,69.0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
49,1,652,7,6,1,26705,3815.0,9751,320460,1,1,2,1,0.2857142857142857,298.0,0.14285714285714285,1,1,0,38,352,9.263157894736842,97381,2562.657894736842,11,0.2894736842105263,25,1,37,13,0.2894736842105263,0.625,1.027027027027027,4.0,43.75,70.0,100.25,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,565.0,2,2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11,0,179,4,4,0,10945,2736.25,6567,131340,0,0,1,1,0.25,99.5,0.0,0,0,0,18,185,10.277777777777779,75595,4199.722222222223,15,0.8333333333333334,16,4,18,72,0.8333333333333334,0.4,1.0,2.0,57.5,70.0,128.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,2,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
41,0,597,10,9,1,30688,3068.8,12935,368256,1,0,2,1,0.3,334.8,0.1,1,0,1,50,488,9.76,143502,2870.04,33,0.66,27,7,49,17,0.66,0.675,1.0204081632653061,2.0,43.5,51.0,136.5,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,True,False,True,3.0,0,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
21,0,22,9,9,0,16520,1835.5555555555557,4179,198240,0,1,1,1,0.3333333333333333,11.88888888888889,0.0,0,1,-1,46,481,10.456521739130435,126424,2748.3478260869565,17,0.3695652173913043,24,3,44,36,0.3695652173913043,0.6,1.0454545454545454,2.0,36.5,61.0,78.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,0,283,10,9,1,15217,1521.7,6027,182604,1,0,1,1,0.5,155.1,0.1,1,0,1,46,474,10.304347826086957,171153,3720.717391304348,20,0.43478260869565216,27,2,43,61,0.43478260869565216,0.675,1.069767441860465,7.0,27.714285714285715,69.0,86.14285714285714,4.2,4.0,1.0,2.0,3.0,0.2857142857142857,0.14285714285714285,0.0,5.0,2.0,0.0,0.0,False,False,False,90.0,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
87,0,106,11,10,1,87957,7996.090909090909,17313,1055484,2,1,2,1,0.18181818181818182,51.54545454545455,0.09090909090909091,1,1,1,60,587,9.783333333333333,168767,2812.7833333333333,45,0.75,35,7,58,9,0.75,0.875,1.0344827586206897,4.0,18.75,27.0,97.0,4.0,4.0,1.0,2.0,0.0,0.5,0.25,0.0,2.0,1.0,0.0,0.0,False,False,False,37.0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24,0,185,12,12,0,28558,2379.8333333333335,7761,342696,1,0,2,1,0.5,96.5,0.0,1,0,1,55,571,10.381818181818181,166390,3025.2727272727275,26,0.4727272727272727,31,6,54,20,0.4727272727272727,0.775,1.0185185185185186,3.0,17.0,41.0,99.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
16,0,355,6,5,1,4812,802.0,1813,57744,2,0,1,1,0.6666666666666666,140.5,0.16666666666666666,1,0,2,30,284,9.466666666666667,89582,2986.0666666666666,13,0.43333333333333335,23,3,30,24,0.43333333333333335,0.575,1.0,4.0,32.25,61.0,83.25,5.0,5.0,1.0,1.0,0.0,0.25,0.25,0.0,1.0,3.0,104.25,34.75,True,False,False,121.0,1,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23,0,340,7,7,0,7452,1064.5714285714287,4577,89424,2,0,1,1,0.7142857142857143,141.28571428571428,0.0,1,0,2,30,315,10.5,93609,3120.3,11,0.36666666666666664,18,1,29,20,0.36666666666666664,0.45,1.0344827586206897,11.0,32.72727272727273,66.0,106.36363636363636,4.142857142857143,3.0,0.0,3.0,2.0,0.2727272727272727,0.0,0.0,5.0,2.0,0.0,0.0,True,False,False,185.0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
70,0,112,11,11,0,70000,6363.636363636364,13930,840000,2,0,1,1,0.5454545454545454,54.09090909090909,0.0,1,0,2,54,566,10.481481481481481,149461,2767.796296296296,31,0.5740740740740741,28,5,54,5,0.5740740740740741,0.7,1.0,4.0,54.75,69.0,106.25,3.75,3.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,False,False,False,27.0,2,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39,0,239,8,8,0,30426,3803.25,11144,365112,3,1,0,1,0.625,117.125,0.0,1,1,2,49,482,9.83673469387755,152806,3118.4897959183672,25,0.5102040816326531,30,5,47,6,0.5102040816326531,0.75,1.0425531914893618,3.0,51.333333333333336,64.0,67.0,3.3333333333333335,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,125.6,41.86666666666667,True,False,True,11.0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
35,1,203,7,7,0,12390,1770.0,6965,148680,1,0,1,1,0.7142857142857143,127.57142857142857,0.0,1,0,1,32,321,10.03125,89391,2793.46875,9,0.28125,24,1,30,9,0.28125,0.6,1.0666666666666667,6.0,41.166666666666664,71.0,65.83333333333333,4.2,3.0,1.0,1.0,3.0,0.16666666666666666,0.16666666666666666,0.0,4.0,0.0,0.0,0.0,False,False,False,0.0,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1,271,10,9,1,5375,537.5,3184,64500,0,0,3,1,0.3,151.5,0.1,0,0,0,48,519,10.8125,161097,3356.1875,31,0.6458333333333334,26,8,47,15,0.6458333333333334,0.65,1.0212765957446808,1.0,16.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,277.54,277.54,False,True,False,120.0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
23,0,504,8,5,3,18072,2259.0,4577,216864,2,0,1,1,0.5,244.0,0.375,1,0,2,40,379,9.475,119522,2988.05,18,0.45,25,4,39,37,0.45,0.625,1.0256410256410255,4.0,29.5,69.0,39.25,4.0,3.0,0.0,1.0,1.0,0.25,0.0,0.0,2.0,2.0,105.26,52.63,False,False,True,55.0,1,2,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,677,11,11,0,22582,2052.909090909091,10149,270984,0,0,2,1,0.36363636363636365,350.45454545454544,0.0,0,0,0,71,679,9.56338028169014,196287,2764.605633802817,30,0.4225352112676056,32,6,67,16,0.4225352112676056,0.8,1.0597014925373134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
31,0,648,11,10,1,41630,3784.5454545454545,6169,499560,1,1,1,1,0.45454545454545453,273.8181818181818,0.09090909090909091,1,1,0,61,638,10.459016393442623,187024,3065.967213114754,27,0.4426229508196721,32,3,60,12,0.4426229508196721,0.8,1.0166666666666666,4.0,30.25,54.0,119.0,4.0,3.0,0.0,1.0,1.0,0.25,0.0,0.0,2.0,1.0,0.0,0.0,False,True,False,368.0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
43,0,66,5,5,0,17931,3586.2,8557,215172,0,0,2,1,0.6,27.2,0.0,0,0,0,39,398,10.205128205128204,110855,2842.4358974358975,18,0.46153846153846156,23,5,37,15,0.46153846153846156,0.575,1.054054054054054,6.0,24.666666666666668,53.0,94.33333333333333,4.0,4.0,0.0,2.0,2.0,0.3333333333333333,0.0,0.0,4.0,3.0,0.0,0.0,False,False,False,27.0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,438,11,10,1,12326,1120.5454545454545,5771,147912,1,0,1,1,0.36363636363636365,196.8181818181818,0.09090909090909091,1,0,1,55,567,10.309090909090909,174302,3169.1272727272726,32,0.5818181818181818,32,8,54,10,0.5818181818181818,0.8,1.0185185185185186,2.0,28.0,55.0,100.0,3.0,3.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,2.0,34.35,17.175,False,False,False,119.0,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
41,0,251,10,7,3,43633,4363.3,10547,523596,0,0,0,1,0.5,151.2,0.3,0,0,0,50,462,9.24,130873,2617.46,43,0.86,28,4,48,26,0.86,0.7,1.0416666666666667,5.0,24.4,59.0,55.0,3.2,3.0,0.0,2.0,0.0,0.4,0.0,0.0,2.0,1.0,0.0,0.0,False,False,False,229.0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
